chi2_null,V_null
422.2611637968187,0.30457162713191566
274.81453758924226,0.24570767633927915
306.80401223966004,0.2596147664173377
378.84651474656306,0.2884898390699554
244.17265624180507,0.23160471002365585
260.89014856439945,0.23940196642877587
381.7355121027347,0.2895877289296742
300.6627054260604,0.2570032727638871
328.71585199494007,0.26872569657345463
280.87498336888353,0.2484021801335436
350.4373672144561,0.2774623611701111
313.5565568764314,0.26245618802364895
318.82717998069285,0.2646528299157252
340.15971749276844,0.27336336661102556
309.05748018677616,0.26056645413058177
267.5323621121952,0.24243037615570254
223.6415651941722,0.22165377635324576
465.06287281277815,0.3196352795822107
360.25293452404225,0.2813213137567486
306.6048019088003,0.25953046774555205
245.6600572621289,0.23230906008706262
265.4349390696164,0.24147819305642534
397.7594254031144,0.2956031877305559
360.140658089882,0.2812774720384413
323.41939443525644,0.26655197399528985
263.1049628161509,0.2404160144855637
293.5651428492724,0.25395169564128617
338.6628261474077,0.2727612282605886
261.61892519507137,0.23973610876182164
288.3515709900676,0.251686565383722
270.18337347318453,0.24362855158959737
256.6016314569521,0.23742616623904766
285.02018814725204,0.25022844928935406
322.3865971967799,0.2661260343671954
371.59690641126906,0.2857162347265323
277.92496967401297,0.24709425995503603
282.2059246315721,0.2489900181472916
297.80786937854594,0.2557802208781495
294.7822090378752,0.25447756928347537
270.40430583375786,0.2437281403085045
250.5935517283759,0.23463015044415408
428.01547642493847,0.3066398612167458
317.0012367387684,0.26389390007390184
239.63584886896638,0.22944297608995073
325.29828867009866,0.267325115158792
270.63286138330915,0.24383112249436192
280.9851261905815,0.2484508797988027
285.2202897302783,0.25031627170640064
350.74418969003625,0.27758379950769685
350.38236790000525,0.2774405871815489
285.33317009096083,0.2503658000831295
290.8022381543926,0.2527538302693267
316.0026250074931,0.26347791524267605
325.250181721209,0.2673053476537135
328.40345247251156,0.26859797268373714
292.80923096063196,0.253624530028396
313.6269968608677,0.2624856665518745
293.68472492127574,0.25400341325619763
499.0618664941529,0.33111287376069926
416.75086856889175,0.3025778482556662
301.93084216541456,0.2575446973361514
309.1895092544307,0.2606221050609559
483.8921621717716,0.32604171369799806
287.44566121544807,0.25129089443069824
295.05204018633236,0.2545940116371486
270.10780656411396,0.24359447927821132
339.5313755929205,0.27311077195787964
294.20913309376584,0.25423008840443
402.44327220136654,0.2973385430499669
226.7516717540331,0.22318968647729118
315.9868144445155,0.26347132386344396
345.25800679621057,0.275404322834763
306.49609457684465,0.25948445514935464
252.59156361473015,0.23556366029684017
393.06778877574914,0.29385467277502997
355.5472750251764,0.27947795099686185
330.3119128420134,0.26937729763332213
312.91979184241313,0.2621895569268813
331.3303810262745,0.2697922706342734
307.30589327991424,0.25982702323564444
335.5706069932778,0.27151312608182887
414.60877977173743,0.3017992252435173
266.32398138733544,0.2418822560422301
344.2433461611366,0.2749993394149026
376.05040047896057,0.2874232534834393
370.91905218207876,0.2854555189365198
234.1360288355656,0.22679475017576123
306.1916838399166,0.25935556365862805
253.98218895299192,0.23621120995887449
324.9222908784642,0.26717057589735
340.27112828217133,0.2734081296055334
285.1488253803518,0.2502849103149454
334.32808004053913,0.2710099901694538
266.15519833536837,0.24180559735090978
356.52110438694035,0.27986042858443727
360.5909177128772,0.28145324826026785
293.75844636342697,0.25403529152797233
291.85808656204614,0.2532122654092823
304.6303155151416,0.25869345043788783
317.5858908812926,0.2641371413782403
321.5769283936065,0.2657916386298768
388.2106758922665,0.2920334576690235
359.60988901627167,0.2810701246770989
359.9497157891353,0.2812028971645058
386.12554220357265,0.29124812549973905
273.7460814092342,0.24522956561688014
285.6811052989363,0.2505184015788926
424.1563623737486,0.3052543532943131
252.76675441961945,0.23564533648871452
321.0823697605852,0.26558717724539344
286.07084390727704,0.2506892273948506
237.7466284904918,0.22853675511426438
275.76777275125716,0.24613344428790018
241.56963915663667,0.23036688433116678
285.53606486124687,0.2504547993472897
383.5789616928748,0.2902861148787603
341.57595984554547,0.273931844629457
252.34872074274261,0.23545039698969722
314.2535194256103,0.2627477153325606
371.64646286981053,0.28573528576337004
357.4282227273566,0.28021623536207063
322.9488008313937,0.26635797926402965
349.24908649381064,0.27699154502182693
363.46703913995697,0.28257347332175814
246.19859021602306,0.23256355322034566
279.04496618650944,0.24759163602751155
311.46521678746484,0.2615794666945243
